t,method,crps
1839,vitali_ogd_per_quantile,0.014627
1839,mechanism,0.016996
1840,uniform,0.017539
1840,raja_history_free,0.017326
1840,vitali_ogd_per_quantile,0.014721
1840,mechanism,0.017003
1841,uniform,0.017541
1841,raja_history_free,0.017325
1841,vitali_ogd_per_quantile,0.014702
1841,mechanism,0.016997
1842,uniform,0.017545
1842,raja_history_free,0.01733
1842,vitali_ogd_per_quantile,0.014768
1842,mechanism,0.017004
1843,uniform,0.017522
1843,raja_history_free,0.017308
1843,vitali_ogd_per_quantile,0.014714
1843,mechanism,0.016981
1844,uniform,0.017507
1844,raja_history_free,0.017291
1844,vitali_ogd_per_quantile,0.014679
1844,mechanism,0.016966
1845,uniform,0.017495
1845,raja_history_free,0.017277
1845,vitali_ogd_per_quantile,0.014681
1845,mechanism,0.016953
1846,uniform,0.017505
1846,raja_history_free,0.017287
1846,vitali_ogd_per_quantile,0.014695
1846,mechanism,0.016964
1847,uniform,0.017458
1847,raja_history_free,0.017238
1847,vitali_ogd_per_quantile,0.014601
1847,mechanism,0.016915
1848,uniform,0.017442
1848,raja_history_free,0.01722
1848,vitali_ogd_per_quantile,0.014539
1848,mechanism,0.016899
1849,uniform,0.017471
1849,raja_history_free,0.017253
1849,vitali_ogd_per_quantile,0.014578
1849,mechanism,0.01693
1850,uniform,0.017571
1850,raja_history_free,0.017351
1850,vitali_ogd_per_quantile,0.014673
1850,mechanism,0.017029
1851,uniform,0.017574
1851,raja_history_free,0.017355
1851,vitali_ogd_per_quantile,0.014703
1851,mechanism,0.017034
1852,uniform,0.017709
1852,raja_history_free,0.017487
1852,vitali_ogd_per_quantile,0.014805
1852,mechanism,0.017167
1853,uniform,0.017671
1853,raja_history_free,0.017445
1853,vitali_ogd_per_quantile,0.014752
1853,mechanism,0.017124
1854,uniform,0.017759
1854,raja_history_free,0.017526
1854,vitali_ogd_per_quantile,0.014706
1854,mechanism,0.0172
1855,uniform,0.017773
1855,raja_history_free,0.017532
1855,vitali_ogd_per_quantile,0.014609
1855,mechanism,0.017195
1856,uniform,0.018156
1856,raja_history_free,0.017905
1856,vitali_ogd_per_quantile,0.01476
1856,mechanism,0.017543
1857,uniform,0.018402
1857,raja_history_free,0.018134
1857,vitali_ogd_per_quantile,0.014763
1857,mechanism,0.017706
1858,uniform,0.018669
1858,raja_history_free,0.018383
1858,vitali_ogd_per_quantile,0.014758
1858,mechanism,0.017865
1859,uniform,0.019513
1859,raja_history_free,0.019211
1859,vitali_ogd_per_quantile,0.015327
1859,mechanism,0.018565
1860,uniform,0.020105
1860,raja_history_free,0.019788
1860,vitali_ogd_per_quantile,0.0154
1860,mechanism,0.018884
1861,uniform,0.020805
1861,raja_history_free,0.020469
1861,vitali_ogd_per_quantile,0.015503
1861,mechanism,0.019222
1862,uniform,0.021301
1862,raja_history_free,0.020945
1862,vitali_ogd_per_quantile,0.01552
1862,mechanism,0.019306
1863,uniform,0.021583
1863,raja_history_free,0.021206
1863,vitali_ogd_per_quantile,0.015438
1863,mechanism,0.019296
1864,uniform,0.021741
1864,raja_history_free,0.021339
1864,vitali_ogd_per_quantile,0.015202
1864,mechanism,0.019138
1865,uniform,0.021955
1865,raja_history_free,0.021531
1865,vitali_ogd_per_quantile,0.015193
1865,mechanism,0.019101
1866,uniform,0.021761
1866,raja_history_free,0.021335
1866,vitali_ogd_per_quantile,0.015129
1866,mechanism,0.01887
1867,uniform,0.021636
1867,raja_history_free,0.02122
1867,vitali_ogd_per_quantile,0.015312
1867,mechanism,0.018807
1868,uniform,0.021661
1868,raja_history_free,0.021244
1868,vitali_ogd_per_quantile,0.01533
1868,mechanism,0.018825
1869,uniform,0.021534
1869,raja_history_free,0.021129
1869,vitali_ogd_per_quantile,0.015338
1869,mechanism,0.018699
1870,uniform,0.021545
1870,raja_history_free,0.021136
1870,vitali_ogd_per_quantile,0.015225
1870,mechanism,0.018696
1871,uniform,0.021576
1871,raja_history_free,0.021167
1871,vitali_ogd_per_quantile,0.015247
1871,mechanism,0.018725
1872,uniform,0.022103
1872,raja_history_free,0.021698
1872,vitali_ogd_per_quantile,0.01576
1872,mechanism,0.019257
1873,uniform,0.021431
1873,raja_history_free,0.021026
1873,vitali_ogd_per_quantile,0.015103
1873,mechanism,0.018595
1874,uniform,0.021431
1874,raja_history_free,0.021025
1874,vitali_ogd_per_quantile,0.01508
1874,mechanism,0.018589
1875,uniform,0.021268
1875,raja_history_free,0.020865
1875,vitali_ogd_per_quantile,0.014995
1875,mechanism,0.018422
1876,uniform,0.021067
1876,raja_history_free,0.020669
1876,vitali_ogd_per_quantile,0.014921
1876,mechanism,0.01824
1877,uniform,0.021025
1877,raja_history_free,0.020626
1877,vitali_ogd_per_quantile,0.014936
1877,mechanism,0.018224
1878,uniform,0.021055
1878,raja_history_free,0.02065
1878,vitali_ogd_per_quantile,0.014887
1878,mechanism,0.018235
1879,uniform,0.021113
1879,raja_history_free,0.020704
1879,vitali_ogd_per_quantile,0.014899
1879,mechanism,0.018288
1880,uniform,0.021116
1880,raja_history_free,0.020705
1880,vitali_ogd_per_quantile,0.014906
1880,mechanism,0.018288
1881,uniform,0.021154
1881,raja_history_free,0.020739
1881,vitali_ogd_per_quantile,0.01488
1881,mechanism,0.01832
1882,uniform,0.021016
1882,raja_history_free,0.0206
1882,vitali_ogd_per_quantile,0.014789
1882,mechanism,0.018179
1883,uniform,0.021017
1883,raja_history_free,0.020599
1883,vitali_ogd_per_quantile,0.01477
1883,mechanism,0.01818
1884,uniform,0.020897
1884,raja_history_free,0.020482
1884,vitali_ogd_per_quantile,0.014721
1884,mechanism,0.018066
1885,uniform,0.020898
1885,raja_history_free,0.020482
1885,vitali_ogd_per_quantile,0.014703
1885,mechanism,0.01807
1886,uniform,0.020687
1886,raja_history_free,0.020275
1886,vitali_ogd_per_quantile,0.01459
1886,mechanism,0.01787
1887,uniform,0.020757
1887,raja_history_free,0.020351
1887,vitali_ogd_per_quantile,0.01474
1887,mechanism,0.017961
1888,uniform,0.020734
1888,raja_history_free,0.02033
1888,vitali_ogd_per_quantile,0.014764
1888,mechanism,0.017946
1889,uniform,0.020747
1889,raja_history_free,0.020343
1889,vitali_ogd_per_quantile,0.014758
1889,mechanism,0.017964
1890,uniform,0.02076
1890,raja_history_free,0.020356
1890,vitali_ogd_per_quantile,0.014751
1890,mechanism,0.01798
1891,uniform,0.020771
1891,raja_history_free,0.020367
1891,vitali_ogd_per_quantile,0.014784
1891,mechanism,0.017992
1892,uniform,0.020766
1892,raja_history_free,0.020361
1892,vitali_ogd_per_quantile,0.014772
1892,mechanism,0.017988
1893,uniform,0.020774
1893,raja_history_free,0.020368
1893,vitali_ogd_per_quantile,0.014777
1893,mechanism,0.017996
1894,uniform,0.02076
1894,raja_history_free,0.020355
1894,vitali_ogd_per_quantile,0.014785
1894,mechanism,0.017983
1895,uniform,0.020741
1895,raja_history_free,0.020334
1895,vitali_ogd_per_quantile,0.014696
1895,mechanism,0.017962
1896,uniform,0.021221
1896,raja_history_free,0.020818
1896,vitali_ogd_per_quantile,0.015194
1896,mechanism,0.018445
1897,uniform,0.021192
1897,raja_history_free,0.020785
1897,vitali_ogd_per_quantile,0.01526
1897,mechanism,0.018415
1898,uniform,0.021227
1898,raja_history_free,0.02082
1898,vitali_ogd_per_quantile,0.015335
1898,mechanism,0.01845
1899,uniform,0.021213
1899,raja_history_free,0.020805
1899,vitali_ogd_per_quantile,0.015317
1899,mechanism,0.018437
1900,uniform,0.021212
1900,raja_history_free,0.020804
1900,vitali_ogd_per_quantile,0.015314
1900,mechanism,0.018436
1901,uniform,0.021225
1901,raja_history_free,0.020816
1901,vitali_ogd_per_quantile,0.01531
1901,mechanism,0.018449
1902,uniform,0.021255
1902,raja_history_free,0.020844
1902,vitali_ogd_per_quantile,0.015324
1902,mechanism,0.018479
1903,uniform,0.021259
1903,raja_history_free,0.020847
1903,vitali_ogd_per_quantile,0.015311
1903,mechanism,0.018482
1904,uniform,0.021204
1904,raja_history_free,0.020791
1904,vitali_ogd_per_quantile,0.01526
1904,mechanism,0.018427
1905,uniform,0.021203
1905,raja_history_free,0.02079
1905,vitali_ogd_per_quantile,0.015248
1905,mechanism,0.018427
1906,uniform,0.021162
1906,raja_history_free,0.020749
1906,vitali_ogd_per_quantile,0.015237
1906,mechanism,0.018386
1907,uniform,0.021116
1907,raja_history_free,0.020704
1907,vitali_ogd_per_quantile,0.015236
1907,mechanism,0.018342
1908,uniform,0.020953
1908,raja_history_free,0.020543
1908,vitali_ogd_per_quantile,0.015141
1908,mechanism,0.018188
1909,uniform,0.020407
1909,raja_history_free,0.020004
1909,vitali_ogd_per_quantile,0.014781
1909,mechanism,0.017668
1910,uniform,0.02015
1910,raja_history_free,0.019754
1910,vitali_ogd_per_quantile,0.014766
1910,mechanism,0.017492
1911,uniform,0.020108
1911,raja_history_free,0.019703
1911,vitali_ogd_per_quantile,0.01447
1911,mechanism,0.01738
1912,uniform,0.020253
1912,raja_history_free,0.019846
1912,vitali_ogd_per_quantile,0.014613
1912,mechanism,0.017524
1913,uniform,0.020401
1913,raja_history_free,0.020003
1913,vitali_ogd_per_quantile,0.014924
1913,mechanism,0.017674
1914,uniform,0.02017
1914,raja_history_free,0.019773
1914,vitali_ogd_per_quantile,0.014719
1914,mechanism,0.017444
1915,uniform,0.020138
1915,raja_history_free,0.019746
1915,vitali_ogd_per_quantile,0.014736
1915,mechanism,0.017422
1916,uniform,0.020114
1916,raja_history_free,0.019722
1916,vitali_ogd_per_quantile,0.014721
1916,mechanism,0.017403
1917,uniform,0.020027
1917,raja_history_free,0.019636
1917,vitali_ogd_per_quantile,0.014679
1917,mechanism,0.017324
1918,uniform,0.019712
1918,raja_history_free,0.019325
1918,vitali_ogd_per_quantile,0.014489
1918,mechanism,0.017026
1919,uniform,0.019698
1919,raja_history_free,0.019312
1919,vitali_ogd_per_quantile,0.014478
1919,mechanism,0.017024
1920,uniform,0.020395
1920,raja_history_free,0.020014
1920,vitali_ogd_per_quantile,0.015187
1920,mechanism,0.017719
1921,uniform,0.020291
1921,raja_history_free,0.019908
1921,vitali_ogd_per_quantile,0.015204
1921,mechanism,0.017621
1922,uniform,0.020085
1922,raja_history_free,0.019715
1922,vitali_ogd_per_quantile,0.015269
1922,mechanism,0.017424
1923,uniform,0.020114
1923,raja_history_free,0.019753
1923,vitali_ogd_per_quantile,0.015439
1923,mechanism,0.017479
1924,uniform,0.020188
1924,raja_history_free,0.019826
1924,vitali_ogd_per_quantile,0.015507
1924,mechanism,0.017571
1925,uniform,0.02018
1925,raja_history_free,0.019821
1925,vitali_ogd_per_quantile,0.01558
1925,mechanism,0.017571
1926,uniform,0.0202
1926,raja_history_free,0.019844
1926,vitali_ogd_per_quantile,0.01565
1926,mechanism,0.017597
1927,uniform,0.020143
1927,raja_history_free,0.019793
1927,vitali_ogd_per_quantile,0.015713
1927,mechanism,0.017549
1928,uniform,0.020097
1928,raja_history_free,0.019753
1928,vitali_ogd_per_quantile,0.015793
1928,mechanism,0.017525
1929,uniform,0.020098
1929,raja_history_free,0.019756
1929,vitali_ogd_per_quantile,0.015818
1929,mechanism,0.017536
1930,uniform,0.019942
1930,raja_history_free,0.019604
1930,vitali_ogd_per_quantile,0.015744
1930,mechanism,0.017395
1931,uniform,0.019837
1931,raja_history_free,0.019505
1931,vitali_ogd_per_quantile,0.015727
1931,mechanism,0.017314
1932,uniform,0.01993
1932,raja_history_free,0.019602
1932,vitali_ogd_per_quantile,0.015872
1932,mechanism,0.01742
1933,uniform,0.019847
1933,raja_history_free,0.019525
1933,vitali_ogd_per_quantile,0.015894
1933,mechanism,0.017356
1934,uniform,0.019591
1934,raja_history_free,0.019278
1934,vitali_ogd_per_quantile,0.015806
1934,mechanism,0.017133
1935,uniform,0.019586
1935,raja_history_free,0.019268
1935,vitali_ogd_per_quantile,0.015655
1935,mechanism,0.017116
1936,uniform,0.019554
1936,raja_history_free,0.019239
1936,vitali_ogd_per_quantile,0.015648
1936,mechanism,0.017087
1937,uniform,0.01934
1937,raja_history_free,0.019031
1937,vitali_ogd_per_quantile,0.015522
1937,mechanism,0.016883
1938,uniform,0.018983
1938,raja_history_free,0.018685
1938,vitali_ogd_per_quantile,0.015363
1938,mechanism,0.016557
1939,uniform,0.018725
1939,raja_history_free,0.018443
1939,vitali_ogd_per_quantile,0.015349
1939,mechanism,0.016378
1940,uniform,0.018741
1940,raja_history_free,0.018461
1940,vitali_ogd_per_quantile,0.015278
1940,mechanism,0.016379
1941,uniform,0.018781
1941,raja_history_free,0.018503
1941,vitali_ogd_per_quantile,0.015336
1941,mechanism,0.016427
1942,uniform,0.018772
1942,raja_history_free,0.018492
1942,vitali_ogd_per_quantile,0.015293
1942,mechanism,0.016416
1943,uniform,0.018787
1943,raja_history_free,0.018506
1943,vitali_ogd_per_quantile,0.015298
1943,mechanism,0.016432
1944,uniform,0.01879
1944,raja_history_free,0.018509
1944,vitali_ogd_per_quantile,0.015302
1944,mechanism,0.016434
1945,uniform,0.018812
1945,raja_history_free,0.018533
1945,vitali_ogd_per_quantile,0.015314
1945,mechanism,0.016456
1946,uniform,0.018842
1946,raja_history_free,0.018561
1946,vitali_ogd_per_quantile,0.015322
1946,mechanism,0.016486
1947,uniform,0.018809
1947,raja_history_free,0.018528
1947,vitali_ogd_per_quantile,0.015322
1947,mechanism,0.016453
1948,uniform,0.018849
1948,raja_history_free,0.018571
1948,vitali_ogd_per_quantile,0.015382
1948,mechanism,0.016494
1949,uniform,0.018899
1949,raja_history_free,0.01862
1949,vitali_ogd_per_quantile,0.015439
1949,mechanism,0.016542
1950,uniform,0.018795
1950,raja_history_free,0.018517
1950,vitali_ogd_per_quantile,0.015356
1950,mechanism,0.016437
1951,uniform,0.018945
1951,raja_history_free,0.018663
1951,vitali_ogd_per_quantile,0.015423
1951,mechanism,0.016587
1952,uniform,0.018912
1952,raja_history_free,0.018628
1952,vitali_ogd_per_quantile,0.01533
1952,mechanism,0.016552
1953,uniform,0.018845
1953,raja_history_free,0.018568
1953,vitali_ogd_per_quantile,0.015352
1953,mechanism,0.016492
1954,uniform,0.019087
1954,raja_history_free,0.018812
1954,vitali_ogd_per_quantile,0.015642
1954,mechanism,0.01674
1955,uniform,0.018999
1955,raja_history_free,0.018728
1955,vitali_ogd_per_quantile,0.015621
1955,mechanism,0.016667
1956,uniform,0.018563
1956,raja_history_free,0.018299
1956,vitali_ogd_per_quantile,0.015327
1956,mechanism,0.016262
1957,uniform,0.018313
1957,raja_history_free,0.018067
1957,vitali_ogd_per_quantile,0.015321
1957,mechanism,0.016097
1958,uniform,0.018055
1958,raja_history_free,0.017823
1958,vitali_ogd_per_quantile,0.015301
1958,mechanism,0.015945
1959,uniform,0.016957
1959,raja_history_free,0.016737
1959,vitali_ogd_per_quantile,0.014485
1959,mechanism,0.014983
1960,uniform,0.016302
1960,raja_history_free,0.016096
1960,vitali_ogd_per_quantile,0.01438
1960,mechanism,0.014601
1961,uniform,0.01565
1961,raja_history_free,0.015468
1961,vitali_ogd_per_quantile,0.014367
1961,mechanism,0.01432
1962,uniform,0.01513
1962,raja_history_free,0.014967
1962,vitali_ogd_per_quantile,0.01433
1962,mechanism,0.014213
1963,uniform,0.014919
1963,raja_history_free,0.014776
1963,vitali_ogd_per_quantile,0.014427
1963,mechanism,0.014293
1964,uniform,0.01455
1964,raja_history_free,0.014427
1964,vitali_ogd_per_quantile,0.014405
1964,mechanism,0.014239
1965,uniform,0.0144
1965,raja_history_free,0.014297
1965,vitali_ogd_per_quantile,0.014475
1965,mechanism,0.014336
1966,uniform,0.014731
1966,raja_history_free,0.014628
1966,vitali_ogd_per_quantile,0.014655
1966,mechanism,0.014695
1967,uniform,0.014852
1967,raja_history_free,0.014736
1967,vitali_ogd_per_quantile,0.014463
1967,mechanism,0.014744
1968,uniform,0.015107
1968,raja_history_free,0.014975
1968,vitali_ogd_per_quantile,0.014465
1968,mechanism,0.014949
1969,uniform,0.015085
1969,raja_history_free,0.014943
1969,vitali_ogd_per_quantile,0.014339
1969,mechanism,0.014911
1970,uniform,0.015178
1970,raja_history_free,0.015046
1970,vitali_ogd_per_quantile,0.014643
1970,mechanism,0.015051
1971,uniform,0.015143
1971,raja_history_free,0.01501
1971,vitali_ogd_per_quantile,0.014611
1971,mechanism,0.015018
1972,uniform,0.014519
1972,raja_history_free,0.014375
1972,vitali_ogd_per_quantile,0.013892
1972,mechanism,0.014392
1973,uniform,0.014529
1973,raja_history_free,0.014386
1973,vitali_ogd_per_quantile,0.013838
1973,mechanism,0.014399
1974,uniform,0.014595
1974,raja_history_free,0.014453
1974,vitali_ogd_per_quantile,0.013913
1974,mechanism,0.014461
1975,uniform,0.014589
1975,raja_history_free,0.014447
1975,vitali_ogd_per_quantile,0.013905
1975,mechanism,0.014454
1976,uniform,0.014599
1976,raja_history_free,0.014458
1976,vitali_ogd_per_quantile,0.013921
1976,mechanism,0.014464
1977,uniform,0.014543
1977,raja_history_free,0.014408
1977,vitali_ogd_per_quantile,0.014004
1977,mechanism,0.014415
1978,uniform,0.01452
1978,raja_history_free,0.014388
1978,vitali_ogd_per_quantile,0.013988
1978,mechanism,0.014399
1979,uniform,0.014481
1979,raja_history_free,0.014354
1979,vitali_ogd_per_quantile,0.014013
1979,mechanism,0.014368
1980,uniform,0.01446
1980,raja_history_free,0.014335
1980,vitali_ogd_per_quantile,0.013996
1980,mechanism,0.014353
1981,uniform,0.014453
1981,raja_history_free,0.01433
1981,vitali_ogd_per_quantile,0.014019
1981,mechanism,0.01435
1982,uniform,0.014476
1982,raja_history_free,0.014357
1982,vitali_ogd_per_quantile,0.014048
1982,mechanism,0.014379
1983,uniform,0.014469
1983,raja_history_free,0.014351
1983,vitali_ogd_per_quantile,0.014052
1983,mechanism,0.014374
1984,uniform,0.014455
1984,raja_history_free,0.014337
1984,vitali_ogd_per_quantile,0.014035
1984,mechanism,0.01436
1985,uniform,0.014595
1985,raja_history_free,0.014479
1985,vitali_ogd_per_quantile,0.014223
1985,mechanism,0.014502
1986,uniform,0.014806
1986,raja_history_free,0.014687
1986,vitali_ogd_per_quantile,0.014325
1986,mechanism,0.014712
1987,uniform,0.014857
1987,raja_history_free,0.014728
1987,vitali_ogd_per_quantile,0.01423
1987,mechanism,0.014745
1988,uniform,0.01496
1988,raja_history_free,0.014824
1988,vitali_ogd_per_quantile,0.014218
1988,mechanism,0.014824
1989,uniform,0.015077
1989,raja_history_free,0.014936
1989,vitali_ogd_per_quantile,0.014242
1989,mechanism,0.014916
1990,uniform,0.015181
1990,raja_history_free,0.015035
1990,vitali_ogd_per_quantile,0.014262
1990,mechanism,0.014988
1991,uniform,0.015241
1991,raja_history_free,0.015085
1991,vitali_ogd_per_quantile,0.014226
1991,mechanism,0.015009
1992,uniform,0.015264
1992,raja_history_free,0.015106
1992,vitali_ogd_per_quantile,0.014239
1992,mechanism,0.015018
1993,uniform,0.015339
1993,raja_history_free,0.015174
1993,vitali_ogd_per_quantile,0.01425
1993,mechanism,0.015073
1994,uniform,0.015316
1994,raja_history_free,0.015154
1994,vitali_ogd_per_quantile,0.014288
1994,mechanism,0.015056
1995,uniform,0.01533
1995,raja_history_free,0.01517
1995,vitali_ogd_per_quantile,0.014358
1995,mechanism,0.015071
1996,uniform,0.01474
1996,raja_history_free,0.014577
1996,vitali_ogd_per_quantile,0.013744
1996,mechanism,0.014479
1997,uniform,0.014765
1997,raja_history_free,0.014606
1997,vitali_ogd_per_quantile,0.013702
1997,mechanism,0.014505
1998,uniform,0.014753
1998,raja_history_free,0.014594
1998,vitali_ogd_per_quantile,0.013669
1998,mechanism,0.014492
1999,uniform,0.01473
1999,raja_history_free,0.014571
1999,vitali_ogd_per_quantile,0.013654
1999,mechanism,0.014469
2000,uniform,0.01474
2000,raja_history_free,0.01458
2000,vitali_ogd_per_quantile,0.013656
2000,mechanism,0.014479
2001,uniform,0.014724
2001,raja_history_free,0.014566
2001,vitali_ogd_per_quantile,0.01366
2001,mechanism,0.014464
2002,uniform,0.014691
2002,raja_history_free,0.014534
2002,vitali_ogd_per_quantile,0.013641
2002,mechanism,0.014431
2003,uniform,0.014686
2003,raja_history_free,0.014529
