t,method,crps
16842,uniform,0.051876
16842,raja_history_free,0.050468
16842,vitali_ogd_per_quantile,0.03592
16842,mechanism,0.046792
16843,uniform,0.05193
16843,raja_history_free,0.050516
16843,vitali_ogd_per_quantile,0.035945
16843,mechanism,0.046832
16844,uniform,0.051923
16844,raja_history_free,0.050507
16844,vitali_ogd_per_quantile,0.035957
16844,mechanism,0.046818
16845,uniform,0.051961
16845,raja_history_free,0.050544
16845,vitali_ogd_per_quantile,0.035916
16845,mechanism,0.046853
16846,uniform,0.052
16846,raja_history_free,0.050581
16846,vitali_ogd_per_quantile,0.035942
16846,mechanism,0.046886
16847,uniform,0.052119
16847,raja_history_free,0.050699
16847,vitali_ogd_per_quantile,0.036007
16847,mechanism,0.047002
16848,uniform,0.052031
16848,raja_history_free,0.050608
16848,vitali_ogd_per_quantile,0.035981
16848,mechanism,0.046906
16849,uniform,0.051791
16849,raja_history_free,0.050368
16849,vitali_ogd_per_quantile,0.035866
16849,mechanism,0.046674
16850,uniform,0.051778
16850,raja_history_free,0.050357
16850,vitali_ogd_per_quantile,0.035823
16850,mechanism,0.046674
16851,uniform,0.051711
16851,raja_history_free,0.050295
16851,vitali_ogd_per_quantile,0.035796
16851,mechanism,0.04663
16852,uniform,0.051767
16852,raja_history_free,0.050354
16852,vitali_ogd_per_quantile,0.035803
16852,mechanism,0.0467
16853,uniform,0.051873
16853,raja_history_free,0.050459
16853,vitali_ogd_per_quantile,0.03574
16853,mechanism,0.046795
16854,uniform,0.051839
16854,raja_history_free,0.050419
16854,vitali_ogd_per_quantile,0.035603
16854,mechanism,0.046754
16855,uniform,0.051845
16855,raja_history_free,0.050431
16855,vitali_ogd_per_quantile,0.035673
16855,mechanism,0.046766
16856,uniform,0.051693
16856,raja_history_free,0.050278
16856,vitali_ogd_per_quantile,0.03557
16856,mechanism,0.046614
16857,uniform,0.051737
16857,raja_history_free,0.050328
16857,vitali_ogd_per_quantile,0.035716
16857,mechanism,0.046673
16858,uniform,0.051429
16858,raja_history_free,0.050022
16858,vitali_ogd_per_quantile,0.03559
16858,mechanism,0.046379
16859,uniform,0.051341
16859,raja_history_free,0.049945
16859,vitali_ogd_per_quantile,0.035632
16859,mechanism,0.046323
16860,uniform,0.051026
16860,raja_history_free,0.049637
16860,vitali_ogd_per_quantile,0.035432
16860,mechanism,0.046042
16861,uniform,0.050702
16861,raja_history_free,0.049329
16861,vitali_ogd_per_quantile,0.035303
16861,mechanism,0.045779
16862,uniform,0.050308
16862,raja_history_free,0.04896
16862,vitali_ogd_per_quantile,0.035315
16862,mechanism,0.04548
16863,uniform,0.050101
16863,raja_history_free,0.048773
16863,vitali_ogd_per_quantile,0.035323
16863,mechanism,0.045377
16864,uniform,0.049818
16864,raja_history_free,0.048504
16864,vitali_ogd_per_quantile,0.035236
16864,mechanism,0.045187
16865,uniform,0.049557
16865,raja_history_free,0.048261
16865,vitali_ogd_per_quantile,0.035163
16865,mechanism,0.045
16866,uniform,0.049456
16866,raja_history_free,0.048172
16866,vitali_ogd_per_quantile,0.035187
16866,mechanism,0.044956
16867,uniform,0.049499
16867,raja_history_free,0.048221
16867,vitali_ogd_per_quantile,0.035293
16867,mechanism,0.045033
16868,uniform,0.049521
16868,raja_history_free,0.048244
16868,vitali_ogd_per_quantile,0.035342
16868,mechanism,0.045067
16869,uniform,0.049585
16869,raja_history_free,0.04831
16869,vitali_ogd_per_quantile,0.035421
16869,mechanism,0.045135
16870,uniform,0.049848
16870,raja_history_free,0.048573
16870,vitali_ogd_per_quantile,0.035799
16870,mechanism,0.045406
16871,uniform,0.050555
16871,raja_history_free,0.049274
16871,vitali_ogd_per_quantile,0.036261
16871,mechanism,0.046112
16872,uniform,0.050591
16872,raja_history_free,0.049297
16872,vitali_ogd_per_quantile,0.036387
16872,mechanism,0.046092
16873,uniform,0.050382
16873,raja_history_free,0.049082
16873,vitali_ogd_per_quantile,0.036325
16873,mechanism,0.045889
16874,uniform,0.049971
16874,raja_history_free,0.048669
16874,vitali_ogd_per_quantile,0.03612
16874,mechanism,0.045499
16875,uniform,0.049406
16875,raja_history_free,0.048108
16875,vitali_ogd_per_quantile,0.035951
16875,mechanism,0.045015
16876,uniform,0.049325
16876,raja_history_free,0.048038
16876,vitali_ogd_per_quantile,0.035973
16876,mechanism,0.045052
16877,uniform,0.0489
16877,raja_history_free,0.047625
16877,vitali_ogd_per_quantile,0.035718
16877,mechanism,0.044719
16878,uniform,0.047764
16878,raja_history_free,0.046509
16878,vitali_ogd_per_quantile,0.034988
16878,mechanism,0.043686
16879,uniform,0.047158
16879,raja_history_free,0.04598
16879,vitali_ogd_per_quantile,0.035247
16879,mechanism,0.043469
16880,uniform,0.046815
16880,raja_history_free,0.045684
16880,vitali_ogd_per_quantile,0.035445
16880,mechanism,0.043365
16881,uniform,0.047024
16881,raja_history_free,0.045931
16881,vitali_ogd_per_quantile,0.035891
16881,mechanism,0.043756
16882,uniform,0.046951
16882,raja_history_free,0.04587
16882,vitali_ogd_per_quantile,0.035941
16882,mechanism,0.043772
16883,uniform,0.046896
16883,raja_history_free,0.045819
16883,vitali_ogd_per_quantile,0.035931
16883,mechanism,0.043755
16884,uniform,0.046859
16884,raja_history_free,0.045786
16884,vitali_ogd_per_quantile,0.035954
16884,mechanism,0.043744
16885,uniform,0.046817
16885,raja_history_free,0.045746
16885,vitali_ogd_per_quantile,0.035969
16885,mechanism,0.043716
16886,uniform,0.047314
16886,raja_history_free,0.046252
16886,vitali_ogd_per_quantile,0.036666
16886,mechanism,0.044234
16887,uniform,0.047438
16887,raja_history_free,0.046363
16887,vitali_ogd_per_quantile,0.036652
16887,mechanism,0.044356
16888,uniform,0.047326
16888,raja_history_free,0.046241
16888,vitali_ogd_per_quantile,0.036487
16888,mechanism,0.044221
16889,uniform,0.047158
16889,raja_history_free,0.046073
16889,vitali_ogd_per_quantile,0.036424
16889,mechanism,0.044055
16890,uniform,0.047484
16890,raja_history_free,0.046411
16890,vitali_ogd_per_quantile,0.036725
16890,mechanism,0.044409
16891,uniform,0.047949
16891,raja_history_free,0.046871
16891,vitali_ogd_per_quantile,0.036703
16891,mechanism,0.044869
16892,uniform,0.048257
16892,raja_history_free,0.04717
16892,vitali_ogd_per_quantile,0.036689
16892,mechanism,0.045089
16893,uniform,0.049372
16893,raja_history_free,0.048271
16893,vitali_ogd_per_quantile,0.037392
16893,mechanism,0.046017
16894,uniform,0.049858
16894,raja_history_free,0.048733
16894,vitali_ogd_per_quantile,0.037476
16894,mechanism,0.046245
16895,uniform,0.050443
16895,raja_history_free,0.04929
16895,vitali_ogd_per_quantile,0.037699
16895,mechanism,0.046565
16896,uniform,0.050992
16896,raja_history_free,0.04981
16896,vitali_ogd_per_quantile,0.037897
16896,mechanism,0.046883
16897,uniform,0.051669
16897,raja_history_free,0.050457
16897,vitali_ogd_per_quantile,0.038228
16897,mechanism,0.04733
16898,uniform,0.052004
16898,raja_history_free,0.050761
16898,vitali_ogd_per_quantile,0.038263
16898,mechanism,0.047485
16899,uniform,0.052033
16899,raja_history_free,0.050776
16899,vitali_ogd_per_quantile,0.038399
16899,mechanism,0.047477
16900,uniform,0.052084
16900,raja_history_free,0.050819
16900,vitali_ogd_per_quantile,0.038378
16900,mechanism,0.047491
16901,uniform,0.052075
16901,raja_history_free,0.050813
16901,vitali_ogd_per_quantile,0.038425
16901,mechanism,0.047495
16902,uniform,0.052057
16902,raja_history_free,0.050793
16902,vitali_ogd_per_quantile,0.038419
16902,mechanism,0.04747
16903,uniform,0.052061
16903,raja_history_free,0.050797
16903,vitali_ogd_per_quantile,0.03846
16903,mechanism,0.047469
16904,uniform,0.052015
16904,raja_history_free,0.050751
16904,vitali_ogd_per_quantile,0.038455
16904,mechanism,0.04742
16905,uniform,0.051981
16905,raja_history_free,0.050717
16905,vitali_ogd_per_quantile,0.038406
16905,mechanism,0.047386
16906,uniform,0.051947
16906,raja_history_free,0.050684
16906,vitali_ogd_per_quantile,0.038403
16906,mechanism,0.047352
16907,uniform,0.051087
16907,raja_history_free,0.049824
16907,vitali_ogd_per_quantile,0.037589
16907,mechanism,0.046493
16908,uniform,0.049733
16908,raja_history_free,0.048484
16908,vitali_ogd_per_quantile,0.036656
16908,mechanism,0.045148
16909,uniform,0.049085
16909,raja_history_free,0.047879
16909,vitali_ogd_per_quantile,0.036507
16909,mechanism,0.044688
16910,uniform,0.048942
16910,raja_history_free,0.047773
16910,vitali_ogd_per_quantile,0.036646
16910,mechanism,0.044804
16911,uniform,0.049561
16911,raja_history_free,0.048391
16911,vitali_ogd_per_quantile,0.036817
16911,mechanism,0.045378
16912,uniform,0.050656
16912,raja_history_free,0.049458
16912,vitali_ogd_per_quantile,0.037297
16912,mechanism,0.046247
16913,uniform,0.051733
16913,raja_history_free,0.050502
16913,vitali_ogd_per_quantile,0.037617
16913,mechanism,0.046978
16914,uniform,0.052753
16914,raja_history_free,0.051479
16914,vitali_ogd_per_quantile,0.037999
16914,mechanism,0.047656
16915,uniform,0.052631
16915,raja_history_free,0.051303
16915,vitali_ogd_per_quantile,0.037422
16915,mechanism,0.047202
16916,uniform,0.052347
16916,raja_history_free,0.050997
16916,vitali_ogd_per_quantile,0.037238
16916,mechanism,0.046698
16917,uniform,0.05198
16917,raja_history_free,0.050631
16917,vitali_ogd_per_quantile,0.037082
16917,mechanism,0.046295
16918,uniform,0.051657
16918,raja_history_free,0.050326
16918,vitali_ogd_per_quantile,0.036962
16918,mechanism,0.046036
16919,uniform,0.051553
16919,raja_history_free,0.050239
16919,vitali_ogd_per_quantile,0.03694
16919,mechanism,0.045986
16920,uniform,0.051472
16920,raja_history_free,0.050165
16920,vitali_ogd_per_quantile,0.036905
16920,mechanism,0.04593
16921,uniform,0.051413
16921,raja_history_free,0.050109
16921,vitali_ogd_per_quantile,0.036874
16921,mechanism,0.045883
16922,uniform,0.051355
16922,raja_history_free,0.050049
16922,vitali_ogd_per_quantile,0.036788
16922,mechanism,0.045822
16923,uniform,0.051276
16923,raja_history_free,0.049969
16923,vitali_ogd_per_quantile,0.036554
16923,mechanism,0.045738
16924,uniform,0.050743
16924,raja_history_free,0.049428
16924,vitali_ogd_per_quantile,0.035918
16924,mechanism,0.045196
16925,uniform,0.05008
16925,raja_history_free,0.048777
16925,vitali_ogd_per_quantile,0.035593
16925,mechanism,0.044535
16926,uniform,0.049082
16926,raja_history_free,0.047809
16926,vitali_ogd_per_quantile,0.035089
16926,mechanism,0.043657
16927,uniform,0.049023
16927,raja_history_free,0.047745
16927,vitali_ogd_per_quantile,0.034625
16927,mechanism,0.043494
16928,uniform,0.048886
16928,raja_history_free,0.047594
16928,vitali_ogd_per_quantile,0.034375
16928,mechanism,0.043317
16929,uniform,0.048748
16929,raja_history_free,0.047456
16929,vitali_ogd_per_quantile,0.034207
16929,mechanism,0.043178
16930,uniform,0.048446
16930,raja_history_free,0.04716
16930,vitali_ogd_per_quantile,0.033967
16930,mechanism,0.042885
16931,uniform,0.04803
16931,raja_history_free,0.046759
16931,vitali_ogd_per_quantile,0.033752
16931,mechanism,0.042502
16932,uniform,0.047671
16932,raja_history_free,0.046418
16932,vitali_ogd_per_quantile,0.033589
16932,mechanism,0.042199
16933,uniform,0.047157
16933,raja_history_free,0.045922
16933,vitali_ogd_per_quantile,0.033166
16933,mechanism,0.041752
16934,uniform,0.047066
16934,raja_history_free,0.045846
16934,vitali_ogd_per_quantile,0.033063
16934,mechanism,0.04171
16935,uniform,0.046873
16935,raja_history_free,0.045661
16935,vitali_ogd_per_quantile,0.032863
16935,mechanism,0.041554
16936,uniform,0.046762
16936,raja_history_free,0.045556
16936,vitali_ogd_per_quantile,0.032826
16936,mechanism,0.041468
16937,uniform,0.046705
16937,raja_history_free,0.045505
16937,vitali_ogd_per_quantile,0.032895
16937,mechanism,0.041431
16938,uniform,0.046678
16938,raja_history_free,0.045481
16938,vitali_ogd_per_quantile,0.032883
16938,mechanism,0.041413
16939,uniform,0.046596
16939,raja_history_free,0.0454
16939,vitali_ogd_per_quantile,0.032754
16939,mechanism,0.041335
16940,uniform,0.046538
16940,raja_history_free,0.045343
16940,vitali_ogd_per_quantile,0.032727
16940,mechanism,0.04128
16941,uniform,0.046511
16941,raja_history_free,0.045317
16941,vitali_ogd_per_quantile,0.032755
16941,mechanism,0.041256
16942,uniform,0.046513
16942,raja_history_free,0.04532
16942,vitali_ogd_per_quantile,0.032762
16942,mechanism,0.041261
16943,uniform,0.046331
16943,raja_history_free,0.045137
16943,vitali_ogd_per_quantile,0.03257
16943,mechanism,0.041075
16944,uniform,0.0462
16944,raja_history_free,0.045005
16944,vitali_ogd_per_quantile,0.032493
16944,mechanism,0.040947
16945,uniform,0.04607
16945,raja_history_free,0.044879
16945,vitali_ogd_per_quantile,0.032456
16945,mechanism,0.040832
16946,uniform,0.045509
16946,raja_history_free,0.044325
16946,vitali_ogd_per_quantile,0.032164
16946,mechanism,0.040311
16947,uniform,0.045997
16947,raja_history_free,0.04483
16947,vitali_ogd_per_quantile,0.032637
16947,mechanism,0.040873
16948,uniform,0.046582
16948,raja_history_free,0.04537
16948,vitali_ogd_per_quantile,0.032311
16948,mechanism,0.041198
16949,uniform,0.047256
16949,raja_history_free,0.04602
16949,vitali_ogd_per_quantile,0.032307
16949,mechanism,0.041646
16950,uniform,0.047364
16950,raja_history_free,0.046101
16950,vitali_ogd_per_quantile,0.032362
16950,mechanism,0.041519
16951,uniform,0.047252
16951,raja_history_free,0.045961
16951,vitali_ogd_per_quantile,0.032088
16951,mechanism,0.04135
16952,uniform,0.045972
16952,raja_history_free,0.044671
16952,vitali_ogd_per_quantile,0.030877
16952,mechanism,0.040035
16953,uniform,0.045901
16953,raja_history_free,0.044615
16953,vitali_ogd_per_quantile,0.030749
16953,mechanism,0.039961
16954,uniform,0.045462
16954,raja_history_free,0.044197
16954,vitali_ogd_per_quantile,0.030462
16954,mechanism,0.039561
16955,uniform,0.045497
16955,raja_history_free,0.044223
16955,vitali_ogd_per_quantile,0.03034
16955,mechanism,0.039558
16956,uniform,0.045396
16956,raja_history_free,0.044104
16956,vitali_ogd_per_quantile,0.030044
16956,mechanism,0.03941
16957,uniform,0.045934
16957,raja_history_free,0.04463
16957,vitali_ogd_per_quantile,0.030251
16957,mechanism,0.039891
16958,uniform,0.04638
16958,raja_history_free,0.045053
16958,vitali_ogd_per_quantile,0.030293
16958,mechanism,0.040225
16959,uniform,0.046802
16959,raja_history_free,0.04543
16959,vitali_ogd_per_quantile,0.030352
16959,mechanism,0.040492
16960,uniform,0.046645
16960,raja_history_free,0.045213
16960,vitali_ogd_per_quantile,0.029688
16960,mechanism,0.040192
16961,uniform,0.046763
16961,raja_history_free,0.045303
16961,vitali_ogd_per_quantile,0.029581
16961,mechanism,0.040183
16962,uniform,0.046384
16962,raja_history_free,0.044905
16962,vitali_ogd_per_quantile,0.029146
16962,mechanism,0.039747
16963,uniform,0.046319
16963,raja_history_free,0.04484
16963,vitali_ogd_per_quantile,0.028967
16963,mechanism,0.039645
16964,uniform,0.046139
16964,raja_history_free,0.044663
16964,vitali_ogd_per_quantile,0.028844
16964,mechanism,0.039451
16965,uniform,0.045785
16965,raja_history_free,0.044317
16965,vitali_ogd_per_quantile,0.028676
16965,mechanism,0.039104
16966,uniform,0.044885
16966,raja_history_free,0.043433
16966,vitali_ogd_per_quantile,0.028038
16966,mechanism,0.038247
16967,uniform,0.044826
16967,raja_history_free,0.043372
16967,vitali_ogd_per_quantile,0.027756
16967,mechanism,0.038169
16968,uniform,0.04489
16968,raja_history_free,0.043442
16968,vitali_ogd_per_quantile,0.027777
16968,mechanism,0.038258
16969,uniform,0.044293
16969,raja_history_free,0.04285
16969,vitali_ogd_per_quantile,0.027392
16969,mechanism,0.037676
16970,uniform,0.044583
16970,raja_history_free,0.043138
16970,vitali_ogd_per_quantile,0.027534
16970,mechanism,0.03797
16971,uniform,0.044772
16971,raja_history_free,0.043323
16971,vitali_ogd_per_quantile,0.027568
16971,mechanism,0.038157
16972,uniform,0.044889
16972,raja_history_free,0.043435
16972,vitali_ogd_per_quantile,0.027596
16972,mechanism,0.038234
16973,uniform,0.044734
16973,raja_history_free,0.043276
16973,vitali_ogd_per_quantile,0.027524
16973,mechanism,0.038073
16974,uniform,0.043532
16974,raja_history_free,0.042074
16974,vitali_ogd_per_quantile,0.026415
16974,mechanism,0.036859
16975,uniform,0.043254
16975,raja_history_free,0.041831
16975,vitali_ogd_per_quantile,0.026449
16975,mechanism,0.03662
16976,uniform,0.0431
16976,raja_history_free,0.041751
16976,vitali_ogd_per_quantile,0.02708
16976,mechanism,0.036744
16977,uniform,0.042649
16977,raja_history_free,0.041354
16977,vitali_ogd_per_quantile,0.027098
16977,mechanism,0.036529
16978,uniform,0.042944
16978,raja_history_free,0.041694
16978,vitali_ogd_per_quantile,0.027679
16978,mechanism,0.037004
16979,uniform,0.042938
16979,raja_history_free,0.041696
16979,vitali_ogd_per_quantile,0.027668
16979,mechanism,0.037106
16980,uniform,0.043026
16980,raja_history_free,0.041785
16980,vitali_ogd_per_quantile,0.027727
16980,mechanism,0.037229
16981,uniform,0.043017
16981,raja_history_free,0.041775
16981,vitali_ogd_per_quantile,0.027726
16981,mechanism,0.037234
16982,uniform,0.043015
16982,raja_history_free,0.041777
16982,vitali_ogd_per_quantile,0.0278
16982,mechanism,0.037247
16983,uniform,0.043019
16983,raja_history_free,0.041783
16983,vitali_ogd_per_quantile,0.02784
16983,mechanism,0.03726
16984,uniform,0.043006
16984,raja_history_free,0.041772
16984,vitali_ogd_per_quantile,0.027855
16984,mechanism,0.037253
16985,uniform,0.043077
16985,raja_history_free,0.041845
16985,vitali_ogd_per_quantile,0.02804
16985,mechanism,0.037329
16986,uniform,0.043056
16986,raja_history_free,0.041825
16986,vitali_ogd_per_quantile,0.028043
16986,mechanism,0.037313
16987,uniform,0.043046
16987,raja_history_free,0.041815
16987,vitali_ogd_per_quantile,0.028047
16987,mechanism,0.037306
16988,uniform,0.043181
16988,raja_history_free,0.041954
16988,vitali_ogd_per_quantile,0.028263
16988,mechanism,0.037447
16989,uniform,0.043404
16989,raja_history_free,0.042175
16989,vitali_ogd_per_quantile,0.028418
16989,mechanism,0.037674
16990,uniform,0.04519
16990,raja_history_free,0.043955
16990,vitali_ogd_per_quantile,0.03004
16990,mechanism,0.039439
16991,uniform,0.046296
16991,raja_history_free,0.045015
16991,vitali_ogd_per_quantile,0.030431
16991,mechanism,0.040443
16992,uniform,0.046415
16992,raja_history_free,0.045103
16992,vitali_ogd_per_quantile,0.030669
16992,mechanism,0.04048
